Tamaño,Iteración,Tiempo Computación (ms),Tiempo Total (ms),Método,Overhead (ms)
100,1,11,00,11,00,CPU Optimized,0,00
100,2,12,00,12,00,CPU Optimized,0,00
100,3,11,00,11,00,CPU Optimized,0,00
100,4,17,00,17,00,CPU Optimized,0,00
100,5,11,00,11,00,CPU Optimized,0,00
100,1,2,00,2,00,Columns,0,00
100,2,1,00,1,00,Columns,0,00
100,3,1,00,1,00,Columns,0,00
100,4,1,00,1,00,Columns,0,00
100,5,1,00,1,00,Columns,0,00
